id,repo,category,check_key,status,summary,details,file_path,scanned_at
1182,terraform-provider-stytch-b2b,logcopter,require_version,fail,"logcopter require missing","",/home/manuel/code/wesen/go-go-golems/terraform-provider-stytch-b2b/go.mod,2026-05-29T17:58:59+00:00
1183,terraform-provider-stytch-b2b,logcopter,tool_directive,warn,"logcopter tool directive missing","",/home/manuel/code/wesen/go-go-golems/terraform-provider-stytch-b2b/go.mod,2026-05-29T17:58:59+00:00
1196,uhoh,glazed_lint,allow_paths,skip,"No GLAZED_LINT_ALLOW_PATHS configured","",/home/manuel/code/wesen/go-go-golems/uhoh/Makefile,2026-05-29T17:58:59+00:00
1195,uhoh,glazed_lint,analyzer_package,pass,"glazed-lint analyzer package configured","",/home/manuel/code/wesen/go-go-golems/uhoh/Makefile,2026-05-29T17:58:59+00:00
1193,uhoh,glazed_lint,make_target,pass,"Makefile glazed-lint target present","",/home/manuel/code/wesen/go-go-golems/uhoh/Makefile,2026-05-29T17:58:59+00:00
1197,uhoh,glazed_lint,package_patterns,pass,"glazed-lint package patterns found","./cmd/... ./pkg/...",/home/manuel/code/wesen/go-go-golems/uhoh/Makefile,2026-05-29T17:58:59+00:00
1194,uhoh,glazed_lint,version_pin,pass,"GLAZED_VERSION pinned to v1.3.6","",/home/manuel/code/wesen/go-go-golems/uhoh/Makefile,2026-05-29T17:58:59+00:00
1192,uhoh,logcopter,generate_check_package_match,pass,"logcopter generate/check package lists match","generate=./cmd/... ./pkg/...; check=./cmd/... ./pkg/...",/home/manuel/code/wesen/go-go-golems/uhoh/Makefile,2026-05-29T17:58:59+00:00
1189,uhoh,logcopter,generate_file,warn,"logcopter_generate.go missing","",/home/manuel/code/wesen/go-go-golems/uhoh/logcopter_generate.go,2026-05-29T17:58:59+00:00
1191,uhoh,logcopter,make_check_target,pass,"Makefile logcopter-check target present","",/home/manuel/code/wesen/go-go-golems/uhoh/Makefile,2026-05-29T17:58:59+00:00
1190,uhoh,logcopter,make_generate_target,pass,"Makefile logcopter-generate target present","",/home/manuel/code/wesen/go-go-golems/uhoh/Makefile,2026-05-29T17:58:59+00:00
1187,uhoh,logcopter,require_version,pass,"logcopter require found: v0.1.0","",/home/manuel/code/wesen/go-go-golems/uhoh/go.mod,2026-05-29T17:58:59+00:00
1188,uhoh,logcopter,tool_directive,pass,"logcopter tool directive present","",/home/manuel/code/wesen/go-go-golems/uhoh/go.mod,2026-05-29T17:58:59+00:00
1207,vault-envrc-generator,glazed_lint,allow_paths,pass,"GLAZED_LINT_ALLOW_PATHS is documented","pkg/vault/,pkg/analyze/",/home/manuel/code/wesen/go-go-golems/vault-envrc-generator/Makefile,2026-05-29T17:58:59+00:00
1206,vault-envrc-generator,glazed_lint,analyzer_package,pass,"glazed-lint analyzer package configured","",/home/manuel/code/wesen/go-go-golems/vault-envrc-generator/Makefile,2026-05-29T17:58:59+00:00
1204,vault-envrc-generator,glazed_lint,make_target,pass,"Makefile glazed-lint target present","",/home/manuel/code/wesen/go-go-golems/vault-envrc-generator/Makefile,2026-05-29T17:58:59+00:00
1208,vault-envrc-generator,glazed_lint,package_patterns,pass,"glazed-lint package patterns found","./cmd/... ./cmds/... ./pkg/...",/home/manuel/code/wesen/go-go-golems/vault-envrc-generator/Makefile,2026-05-29T17:58:59+00:00
1205,vault-envrc-generator,glazed_lint,version_pin,pass,"GLAZED_VERSION pinned to v1.3.6","",/home/manuel/code/wesen/go-go-golems/vault-envrc-generator/Makefile,2026-05-29T17:58:59+00:00
1203,vault-envrc-generator,logcopter,generate_check_package_match,pass,"logcopter generate/check package lists match","generate=./cmd/... ./cmds/... ./pkg/...; check=./cmd/... ./cmds/... ./pkg/...",/home/manuel/code/wesen/go-go-golems/vault-envrc-generator/Makefile,2026-05-29T17:58:59+00:00
1200,vault-envrc-generator,logcopter,generate_file,warn,"logcopter_generate.go missing","",/home/manuel/code/wesen/go-go-golems/vault-envrc-generator/logcopter_generate.go,2026-05-29T17:58:59+00:00
1202,vault-envrc-generator,logcopter,make_check_target,pass,"Makefile logcopter-check target present","",/home/manuel/code/wesen/go-go-golems/vault-envrc-generator/Makefile,2026-05-29T17:58:59+00:00
1201,vault-envrc-generator,logcopter,make_generate_target,pass,"Makefile logcopter-generate target present","",/home/manuel/code/wesen/go-go-golems/vault-envrc-generator/Makefile,2026-05-29T17:58:59+00:00
1198,vault-envrc-generator,logcopter,require_version,pass,"logcopter require found: v0.1.0","",/home/manuel/code/wesen/go-go-golems/vault-envrc-generator/go.mod,2026-05-29T17:58:59+00:00
1199,vault-envrc-generator,logcopter,tool_directive,pass,"logcopter tool directive present","",/home/manuel/code/wesen/go-go-golems/vault-envrc-generator/go.mod,2026-05-29T17:58:59+00:00
1218,vm-system,glazed_lint,allow_paths,skip,"No GLAZED_LINT_ALLOW_PATHS configured","",/home/manuel/code/wesen/go-go-golems/vm-system/Makefile,2026-05-29T17:58:59+00:00
1217,vm-system,glazed_lint,analyzer_package,warn,"glazed-lint analyzer package not found","",/home/manuel/code/wesen/go-go-golems/vm-system/Makefile,2026-05-29T17:58:59+00:00
1215,vm-system,glazed_lint,make_target,fail,"Makefile glazed-lint target missing","",/home/manuel/code/wesen/go-go-golems/vm-system/Makefile,2026-05-29T17:58:59+00:00
1219,vm-system,glazed_lint,package_patterns,warn,"glazed-lint package patterns not detected","",/home/manuel/code/wesen/go-go-golems/vm-system/Makefile,2026-05-29T17:58:59+00:00
1216,vm-system,glazed_lint,version_pin,warn,"GLAZED_VERSION not found","",/home/manuel/code/wesen/go-go-golems/vm-system/Makefile,2026-05-29T17:58:59+00:00
1214,vm-system,logcopter,generate_check_package_match,pass,"logcopter generate/check package lists match","generate=./cmd/... ./internal/... ./pkg/...; check=./cmd/... ./internal/... ./pkg/...",/home/manuel/code/wesen/go-go-golems/vm-system/Makefile,2026-05-29T17:58:59+00:00
1211,vm-system,logcopter,generate_file,pass,"logcopter_generate.go present","",/home/manuel/code/wesen/go-go-golems/vm-system/logcopter_generate.go,2026-05-29T17:58:59+00:00
1213,vm-system,logcopter,make_check_target,pass,"Makefile logcopter-check target present","",/home/manuel/code/wesen/go-go-golems/vm-system/Makefile,2026-05-29T17:58:59+00:00
1212,vm-system,logcopter,make_generate_target,pass,"Makefile logcopter-generate target present","",/home/manuel/code/wesen/go-go-golems/vm-system/Makefile,2026-05-29T17:58:59+00:00
1209,vm-system,logcopter,require_version,pass,"logcopter require found: v0.1.0","",/home/manuel/code/wesen/go-go-golems/vm-system/go.mod,2026-05-29T17:58:59+00:00
1210,vm-system,logcopter,tool_directive,pass,"logcopter tool directive present","",/home/manuel/code/wesen/go-go-golems/vm-system/go.mod,2026-05-29T17:58:59+00:00
1222,voyage,logcopter,generate_file,warn,"logcopter_generate.go missing","",/home/manuel/code/wesen/go-go-golems/voyage/logcopter_generate.go,2026-05-29T17:58:59+00:00
1224,voyage,logcopter,make_check_target,fail,"Makefile logcopter-check target missing","",/home/manuel/code/wesen/go-go-golems/voyage/Makefile,2026-05-29T17:58:59+00:00
1223,voyage,logcopter,make_generate_target,warn,"Makefile logcopter-generate target missing","",/home/manuel/code/wesen/go-go-golems/voyage/Makefile,2026-05-29T17:58:59+00:00
1220,voyage,logcopter,require_version,fail,"logcopter require missing","",/home/manuel/code/wesen/go-go-golems/voyage/go.mod,2026-05-29T17:58:59+00:00
1221,voyage,logcopter,tool_directive,warn,"logcopter tool directive missing","",/home/manuel/code/wesen/go-go-golems/voyage/go.mod,2026-05-29T17:58:59+00:00
1234,web-agent-example,glazed_lint,allow_paths,skip,"No GLAZED_LINT_ALLOW_PATHS configured","",/home/manuel/code/wesen/go-go-golems/web-agent-example/Makefile,2026-05-29T17:58:59+00:00
1233,web-agent-example,glazed_lint,analyzer_package,pass,"glazed-lint analyzer package configured","",/home/manuel/code/wesen/go-go-golems/web-agent-example/Makefile,2026-05-29T17:58:59+00:00
1231,web-agent-example,glazed_lint,make_target,pass,"Makefile glazed-lint target present","",/home/manuel/code/wesen/go-go-golems/web-agent-example/Makefile,2026-05-29T17:58:59+00:00
1235,web-agent-example,glazed_lint,package_patterns,pass,"glazed-lint package patterns found","./cmd/... ./pkg/...",/home/manuel/code/wesen/go-go-golems/web-agent-example/Makefile,2026-05-29T17:58:59+00:00
1232,web-agent-example,glazed_lint,version_pin,pass,"GLAZED_VERSION pinned to v1.3.6","",/home/manuel/code/wesen/go-go-golems/web-agent-example/Makefile,2026-05-29T17:58:59+00:00
1230,web-agent-example,logcopter,generate_check_package_match,pass,"logcopter generate/check package lists match","generate=./cmd/... ./pkg/...; check=./cmd/... ./pkg/...",/home/manuel/code/wesen/go-go-golems/web-agent-example/Makefile,2026-05-29T17:58:59+00:00
1227,web-agent-example,logcopter,generate_file,warn,"logcopter_generate.go missing","",/home/manuel/code/wesen/go-go-golems/web-agent-example/logcopter_generate.go,2026-05-29T17:58:59+00:00
1229,web-agent-example,logcopter,make_check_target,pass,"Makefile logcopter-check target present","",/home/manuel/code/wesen/go-go-golems/web-agent-example/Makefile,2026-05-29T17:58:59+00:00
1228,web-agent-example,logcopter,make_generate_target,pass,"Makefile logcopter-generate target present","",/home/manuel/code/wesen/go-go-golems/web-agent-example/Makefile,2026-05-29T17:58:59+00:00
1225,web-agent-example,logcopter,require_version,pass,"logcopter require found: v0.1.0","",/home/manuel/code/wesen/go-go-golems/web-agent-example/go.mod,2026-05-29T17:58:59+00:00
1226,web-agent-example,logcopter,tool_directive,pass,"logcopter tool directive present","",/home/manuel/code/wesen/go-go-golems/web-agent-example/go.mod,2026-05-29T17:58:59+00:00
1245,zine-layout,glazed_lint,allow_paths,pass,"GLAZED_LINT_ALLOW_PATHS is documented",cmd/build-web/,/home/manuel/code/wesen/go-go-golems/zine-layout/Makefile,2026-05-29T17:58:59+00:00
1244,zine-layout,glazed_lint,analyzer_package,pass,"glazed-lint analyzer package configured","",/home/manuel/code/wesen/go-go-golems/zine-layout/Makefile,2026-05-29T17:58:59+00:00
1242,zine-layout,glazed_lint,make_target,pass,"Makefile glazed-lint target present","",/home/manuel/code/wesen/go-go-golems/zine-layout/Makefile,2026-05-29T17:58:59+00:00
1246,zine-layout,glazed_lint,package_patterns,pass,"glazed-lint package patterns found","./cmd/... ./pkg/...",/home/manuel/code/wesen/go-go-golems/zine-layout/Makefile,2026-05-29T17:58:59+00:00
1243,zine-layout,glazed_lint,version_pin,pass,"GLAZED_VERSION pinned to v1.3.6","",/home/manuel/code/wesen/go-go-golems/zine-layout/Makefile,2026-05-29T17:58:59+00:00
1241,zine-layout,logcopter,generate_check_package_match,pass,"logcopter generate/check package lists match","generate=./cmd/... ./pkg/...; check=./cmd/... ./pkg/...",/home/manuel/code/wesen/go-go-golems/zine-layout/Makefile,2026-05-29T17:58:59+00:00
1238,zine-layout,logcopter,generate_file,warn,"logcopter_generate.go missing","",/home/manuel/code/wesen/go-go-golems/zine-layout/logcopter_generate.go,2026-05-29T17:58:59+00:00
1240,zine-layout,logcopter,make_check_target,pass,"Makefile logcopter-check target present","",/home/manuel/code/wesen/go-go-golems/zine-layout/Makefile,2026-05-29T17:58:59+00:00
1239,zine-layout,logcopter,make_generate_target,pass,"Makefile logcopter-generate target present","",/home/manuel/code/wesen/go-go-golems/zine-layout/Makefile,2026-05-29T17:58:59+00:00
1236,zine-layout,logcopter,require_version,pass,"logcopter require found: v0.1.0","",/home/manuel/code/wesen/go-go-golems/zine-layout/go.mod,2026-05-29T17:58:59+00:00
1237,zine-layout,logcopter,tool_directive,pass,"logcopter tool directive present","",/home/manuel/code/wesen/go-go-golems/zine-layout/go.mod,2026-05-29T17:58:59+00:00
